split,day,daily_mean,subject_count
tuning,17,51.5,9
tuning,18,56.56111,18
tuning,19,54.2,14
tuning,20,61.207146,28
tuning,21,50.54737,19
tuning,22,53.36111,18
tuning,23,55.69286,14
tuning,24,60.055557,9
tuning,25,64.92222,9
tuning,26,56.864285,14
tuning,27,61.384617,13
tuning,28,56.04,5
tuning,29,55.52,5
tuning,30,54.0,5
tuning,31,53.4,5
tuning,32,47.133335,9
tuning,33,48.88889,9
tuning,34,46.11111,9
tuning,35,48.72222,9
tuning,36,49.966667,9
tuning,37,71.3,9
tuning,38,60.305878,17
tuning,39,53.03889,18
tuning,40,48.50526,19
tuning,41,48.88889,18
tuning,42,60.38889,9
tuning,43,47.850002,14
tuning,76,53.977776,9
tuning,84,48.57222,18
tuning,85,47.87778,9
tuning,93,58.033333,9
tuning,101,51.28,5
tuning,120,48.0,9
tuning,121,46.755554,9
tuning,122,47.411114,9
tuning,187,49.0,9
tuning,221,54.940002,5
tuning,239,72.5,9
tuning,243,110.8,4
tuning,247,84.13333,9
tuning,248,90.522224,9
tuning,249,80.85384,13
tuning,250,96.72222,9
tuning,301,74.51111,9
tuning,309,50.22222,9
tuning,317,54.285713,14
tuning,319,65.48889,18
tuning,320,53.9,5
tuning,403,50.94,5
tuning,440,50.379997,5
tuning,472,51.72,5
tuning,532,88.07778,18
tuning,533,85.333336,9
tuning,534,87.28333,18
tuning,535,83.63333,9
tuning,584,77.95,4
tuning,606,52.6,5
tuning,622,56.65556,9
tuning,633,49.325,24
tuning,634,55.05,6
tuning,635,50.261112,18
tuning,636,48.144444,9
tuning,637,49.077778,9
tuning,668,52.420002,5
tuning,783,51.14,5
tuning,784,51.920002,5
tuning,805,53.1,5
tuning,908,52.52,5
tuning,952,51.28,5
tuning,1014,50.739998,5
tuning,1097,51.7,5
tuning,1251,74.755554,9
tuning,1279,52.059998,5
tuning,1322,70.6,6
tuning,1355,51.579998,5
tuning,1511,49.82,5
tuning,1602,51.02,5
